"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_facetest_response","correct_instructions","correct_sexrating_response","count_blank100","count_exemplarsequence","count_experiment","count_exposure","count_exposuresequence","count_faceexpose","count_facetest","count_facetest_response","count_instructions","count_logger","count_notes","count_sexrating","count_sexrating_response","count_test","count_testinstructions","datetime","description","disable_garbage_collection","experiment_file","experiment_path","faceno","fname","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_exposure","logfile","mouse_backend","opensesame_codename","opensesame_version","phase","repeat_cycle","response","response_facetest_response","response_instructions","response_sexrating_response","response_testinstructions","response_time","response_time_facetest_response","response_time_instructions","response_time_sexrating_response","response_time_testinstructions","round_decimals","sampler_backend","shifttype","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","synth_backend","time_blank100","time_exemplarsequence","time_experiment","time_exposure","time_exposuresequence","time_faceexpose","time_facetest","time_facetest_response","time_instructions","time_logger","time_notes","time_sexrating","time_sexrating_response","time_test","time_testinstructions","title","total_correct","total_response_time","total_responses","transparent_variables","type","uniform_coordinates","width","xshift","yshift"
"undefined","undefined","776.193548387","776.193548387","white","no","legacy","legacy","legacy","0","relative","undefined","NA","undefined","undefined","30","NA","0","0","30","30","NA","NA","0","30","0","30","30","0","0","Wed 30 Oct 2019 11:28:06 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","7","0708.png","no","mono","no","18","no","black","no","no","1080","legacy","30","30","/home/andy/svn/rmip/docs/openseslib/subject-3.csv","legacy","Kafkaesque Koffka","3.2.7","exposure","0","6","NA","space","6","NA","622","NA","801","622","NA","2","legacy","vertical","1024","2","48000","-16","experiment","3","odd","legacy","60938","NA","636","1442","60936","61040","NA","NA","641","62664","NA","62042","62042","NA","NA","Feature Shift Prototypes","0","24062","31","no","NA","no","1920","0","8"
"undefined","undefined","768.5","768.5","white","no","legacy","legacy","legacy","0","relative","undefined","NA","undefined","undefined","31","NA","0","0","31","31","NA","NA","0","31","0","31","31","0","0","Wed 30 Oct 2019 11:28:06 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","5","0508.png","no","mono","no","18","no","black","no","no","1080","legacy","31","31","/home/andy/svn/rmip/docs/openseslib/subject-3.csv","legacy","Kafkaesque Koffka","3.2.7","exposure","0","4","NA","space","4","NA","530","NA","801","530","NA","2","legacy","vertical","1024","2","48000","-16","experiment","3","odd","legacy","62758","NA","636","1442","62755","62860","NA","NA","641","64393","NA","63862","63862","NA","NA","Feature Shift Prototypes","0","24592","32","no","NA","no","1920","0","8"
"undefined","undefined","785.606060606","785.606060606","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","undefined","undefined","32","0","0","0","31","31","0","0","0","32","0","31","31","0","0","Wed 30 Oct 2019 11:28:06 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","1","01012.png","no","mono","no","18","no","black","no","no","1080","legacy","0","31","/home/andy/svn/rmip/docs/openseslib/subject-3.csv","legacy","Kafkaesque Koffka","3.2.7","test","0","7","7","space","4","space","1333","1333","801","530","985","2","legacy","vertical","1024","2","48000","-16","experiment","3","odd","legacy","65461","65458","636","1442","62755","62860","65564","65564","641","66898","NA","63862","63862","65425","64439","Feature Shift Prototypes","0","25925","33","no","unseen","no","1920","0","12"
"undefined","undefined","778.852941176","778.852941176","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","undefined","undefined","33","1","0","0","31","31","1","1","0","33","0","31","31","0","0","Wed 30 Oct 2019 11:28:06 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","3","0300.png","no","mono","no","18","no","black","no","no","1080","legacy","1","31","/home/andy/svn/rmip/docs/openseslib/subject-3.csv","legacy","Kafkaesque Koffka","3.2.7","test","0","3","3","space","4","space","556","556","801","530","985","2","legacy","vertical","1024","2","48000","-16","experiment","3","odd","legacy","66973","66971","636","1442","62755","62860","67076","67076","641","67633","NA","63862","63862","65425","64439","Feature Shift Prototypes","0","26481","34","no","prototype","no","1920","0","0"
"undefined","undefined","766.342857143","766.342857143","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","undefined","undefined","34","2","0","0","31","31","2","2","0","34","0","31","31","0","0","Wed 30 Oct 2019 11:28:06 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","5","05012.png","no","mono","no","18","no","black","no","no","1080","legacy","2","31","/home/andy/svn/rmip/docs/openseslib/subject-3.csv","legacy","Kafkaesque Koffka","3.2.7","test","0","4","4","space","4","space","341","341","801","530","985","2","legacy","vertical","1024","2","48000","-16","experiment","3","odd","legacy","67733","67729","636","1442","62755","62860","67835","67835","641","68177","NA","63862","63862","65425","64439","Feature Shift Prototypes","0","26822","35","no","unseen","no","1920","0","12"
"undefined","undefined","751.861111111","751.861111111","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","undefined","undefined","35","3","0","0","31","31","3","3","0","35","0","31","31","0","0","Wed 30 Oct 2019 11:28:06 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","2","02-80.png","no","mono","no","18","no","black","no","no","1080","legacy","3","31","/home/andy/svn/rmip/docs/openseslib/subject-3.csv","legacy","Kafkaesque Koffka","3.2.7","test","0","6","6","space","4","space","245","245","801","530","985","2","legacy","horizontal","1024","2","48000","-16","experiment","3","odd","legacy","68260","68257","636","1442","62755","62860","68362","68363","641","68608","NA","63862","63862","65425","64439","Feature Shift Prototypes","0","27067","36","no","seen","no","1920","-8","0"
"undefined","undefined","738.837837838","738.837837838","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","undefined","undefined","36","4","0","0","31","31","4","4","0","36","0","31","31","0","0","Wed 30 Oct 2019 11:28:06 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","3","0308.png","no","mono","no","18","no","black","no","no","1080","legacy","4","31","/home/andy/svn/rmip/docs/openseslib/subject-3.csv","legacy","Kafkaesque Koffka","3.2.7","test","0","2","2","space","4","space","270","270","801","530","985","2","legacy","vertical","1024","2","48000","-16","experiment","3","odd","legacy","68683","68680","636","1442","62755","62860","68785","68786","641","69057","NA","63862","63862","65425","64439","Feature Shift Prototypes","0","27337","37","no","seen","no","1920","0","8"
"undefined","undefined","737.763157895","737.763157895","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","undefined","undefined","37","5","0","0","31","31","5","5","0","37","0","31","31","0","0","Wed 30 Oct 2019 11:28:06 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","7","0700.png","no","mono","no","18","no","black","no","no","1080","legacy","5","31","/home/andy/svn/rmip/docs/openseslib/subject-3.csv","legacy","Kafkaesque Koffka","3.2.7","test","0","6","6","space","4","space","698","698","801","530","985","2","legacy","vertical","1024","2","48000","-16","experiment","3","odd","legacy","69128","69125","636","1442","62755","62860","69230","69230","641","69930","NA","63862","63862","65425","64439","Feature Shift Prototypes","0","28035","38","no","prototype","no","1920","0","0"
"undefined","undefined","736.461538462","736.461538462","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","undefined","undefined","38","6","0","0","31","31","6","6","0","38","0","31","31","0","0","Wed 30 Oct 2019 11:28:06 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","8","0800.png","no","mono","no","18","no","black","no","no","1080","legacy","6","31","/home/andy/svn/rmip/docs/openseslib/subject-3.csv","legacy","Kafkaesque Koffka","3.2.7","test","0","3","3","space","4","space","687","687","801","530","985","2","legacy","horizontal","1024","2","48000","-16","experiment","3","odd","legacy","70011","70008","636","1442","62755","62860","70113","70114","641","70801","NA","63862","63862","65425","64439","Feature Shift Prototypes","0","28722","39","no","prototype","no","1920","0","0"
"undefined","undefined","736.225","736.225","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","undefined","undefined","39","7","0","0","31","31","7","7","0","39","0","31","31","0","0","Wed 30 Oct 2019 11:28:06 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","7","070-12.png","no","mono","no","18","no","black","no","no","1080","legacy","7","31","/home/andy/svn/rmip/docs/openseslib/subject-3.csv","legacy","Kafkaesque Koffka","3.2.7","test","0","6","6","space","4","space","727","727","801","530","985","2","legacy","vertical","1024","2","48000","-16","experiment","3","odd","legacy","70891","70888","636","1442","62755","62860","70993","70993","641","71720","NA","63862","63862","65425","64439","Feature Shift Prototypes","0","29449","40","no","unseen","no","1920","0","-12"
"undefined","undefined","733.170731707","733.170731707","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","undefined","undefined","40","8","0","0","31","31","8","8","0","40","0","31","31","0","0","Wed 30 Oct 2019 11:28:06 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","8","0880.png","no","mono","no","18","no","black","no","no","1080","legacy","8","31","/home/andy/svn/rmip/docs/openseslib/subject-3.csv","legacy","Kafkaesque Koffka","3.2.7","test","0","5","5","space","4","space","611","611","801","530","985","2","legacy","horizontal","1024","2","48000","-16","experiment","3","odd","legacy","71806","71803","636","1442","62755","62860","71909","71909","641","72520","NA","63862","63862","65425","64439","Feature Shift Prototypes","0","30060","41","no","seen","no","1920","8","0"
"undefined","undefined","735.047619048","735.047619048","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","undefined","undefined","41","9","0","0","31","31","9","9","0","41","0","31","31","0","0","Wed 30 Oct 2019 11:28:06 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","4","0480.png","no","mono","no","18","no","black","no","no","1080","legacy","9","31","/home/andy/svn/rmip/docs/openseslib/subject-3.csv","legacy","Kafkaesque Koffka","3.2.7","test","0","3","3","space","4","space","812","812","801","530","985","2","legacy","horizontal","1024","2","48000","-16","experiment","3","odd","legacy","72596","72593","636","1442","62755","62860","72699","72700","641","73513","NA","63862","63862","65425","64439","Feature Shift Prototypes","0","30872","42","no","seen","no","1920","8","0"
"undefined","undefined","727.139534884","727.139534884","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","undefined","undefined","42","10","0","0","31","31","10","10","0","42","0","31","31","0","0","Wed 30 Oct 2019 11:28:06 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","6","0600.png","no","mono","no","18","no","black","no","no","1080","legacy","10","31","/home/andy/svn/rmip/docs/openseslib/subject-3.csv","legacy","Kafkaesque Koffka","3.2.7","test","0","4","4","space","4","space","395","395","801","530","985","2","legacy","horizontal","1024","2","48000","-16","experiment","3","odd","legacy","73606","73603","636","1442","62755","62860","73708","73709","641","74105","NA","63862","63862","65425","64439","Feature Shift Prototypes","0","31267","43","no","prototype","no","1920","0","0"
"undefined","undefined","722.068181818","722.068181818","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","undefined","undefined","43","11","0","0","31","31","11","11","0","43","0","31","31","0","0","Wed 30 Oct 2019 11:28:06 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","5","0500.png","no","mono","no","18","no","black","no","no","1080","legacy","11","31","/home/andy/svn/rmip/docs/openseslib/subject-3.csv","legacy","Kafkaesque Koffka","3.2.7","test","0","7","7","space","4","space","504","504","801","530","985","2","legacy","vertical","1024","2","48000","-16","experiment","3","odd","legacy","74195","74192","636","1442","62755","62860","74297","74297","641","74801","NA","63862","63862","65425","64439","Feature Shift Prototypes","0","31771","44","no","prototype","no","1920","0","0"
"undefined","undefined","714.711111111","714.711111111","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","undefined","undefined","44","12","0","0","31","31","12","12","0","44","0","31","31","0","0","Wed 30 Oct 2019 11:28:06 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","3","030-12.png","no","mono","no","18","no","black","no","no","1080","legacy","12","31","/home/andy/svn/rmip/docs/openseslib/subject-3.csv","legacy","Kafkaesque Koffka","3.2.7","test","0","3","3","space","4","space","391","391","801","530","985","2","legacy","vertical","1024","2","48000","-16","experiment","3","odd","legacy","74874","74871","636","1442","62755","62860","74976","74977","641","75368","NA","63862","63862","65425","64439","Feature Shift Prototypes","0","32162","45","no","unseen","no","1920","0","-12"
"undefined","undefined","708.086956522","708.086956522","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","undefined","undefined","45","13","0","0","31","31","13","13","0","45","0","31","31","0","0","Wed 30 Oct 2019 11:28:06 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","6","06-80.png","no","mono","no","18","no","black","no","no","1080","legacy","13","31","/home/andy/svn/rmip/docs/openseslib/subject-3.csv","legacy","Kafkaesque Koffka","3.2.7","test","0","5","5","space","4","space","410","410","801","530","985","2","legacy","horizontal","1024","2","48000","-16","experiment","3","odd","legacy","75441","75438","636","1442","62755","62860","75543","75543","641","75953","NA","63862","63862","65425","64439","Feature Shift Prototypes","0","32572","46","no","seen","no","1920","-8","0"
"undefined","undefined","705.808510638","705.808510638","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","undefined","undefined","46","14","0","0","31","31","14","14","0","46","0","31","31","0","0","Wed 30 Oct 2019 11:28:06 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","1","010-8.png","no","mono","no","18","no","black","no","no","1080","legacy","14","31","/home/andy/svn/rmip/docs/openseslib/subject-3.csv","legacy","Kafkaesque Koffka","3.2.7","test","0","3","3","space","4","space","601","601","801","530","985","2","legacy","vertical","1024","2","48000","-16","experiment","3","odd","legacy","76024","76022","636","1442","62755","62860","76127","76127","641","76729","NA","63862","63862","65425","64439","Feature Shift Prototypes","0","33173","47","no","seen","no","1920","0","-8"
"undefined","undefined","703.479166667","703.479166667","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","undefined","undefined","47","15","0","0","31","31","15","15","0","47","0","31","31","0","0","Wed 30 Oct 2019 11:28:06 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","4","04-120.png","no","mono","no","18","no","black","no","no","1080","legacy","15","31","/home/andy/svn/rmip/docs/openseslib/subject-3.csv","legacy","Kafkaesque Koffka","3.2.7","test","0","6","6","space","4","space","594","594","801","530","985","2","legacy","horizontal","1024","2","48000","-16","experiment","3","odd","legacy","76822","76820","636","1442","62755","62860","76926","76926","641","77520","NA","63862","63862","65425","64439","Feature Shift Prototypes","0","33767","48","no","unseen","no","1920","-12","0"
"undefined","undefined","696.306122449","696.306122449","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","undefined","undefined","48","16","0","0","31","31","16","16","0","48","0","31","31","0","0","Wed 30 Oct 2019 11:28:06 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","4","0400.png","no","mono","no","18","no","black","no","no","1080","legacy","16","31","/home/andy/svn/rmip/docs/openseslib/subject-3.csv","legacy","Kafkaesque Koffka","3.2.7","test","0","5","5","space","4","space","352","352","801","530","985","2","legacy","horizontal","1024","2","48000","-16","experiment","3","odd","legacy","77593","77590","636","1442","62755","62860","77695","77696","641","78048","NA","63862","63862","65425","64439","Feature Shift Prototypes","0","34119","49","no","prototype","no","1920","0","0"
"undefined","undefined","691.68","691.68","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","undefined","undefined","49","17","0","0","31","31","17","17","0","49","0","31","31","0","0","Wed 30 Oct 2019 11:28:06 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","5","050-8.png","no","mono","no","18","no","black","no","no","1080","legacy","17","31","/home/andy/svn/rmip/docs/openseslib/subject-3.csv","legacy","Kafkaesque Koffka","3.2.7","test","0","3","3","space","4","space","465","465","801","530","985","2","legacy","vertical","1024","2","48000","-16","experiment","3","odd","legacy","78121","78118","636","1442","62755","62860","78223","78223","641","78688","NA","63862","63862","65425","64439","Feature Shift Prototypes","0","34584","50","no","seen","no","1920","0","-8"
"undefined","undefined","686.784313725","686.784313725","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","undefined","undefined","50","18","0","0","31","31","18","18","0","50","0","31","31","0","0","Wed 30 Oct 2019 11:28:06 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","2","0200.png","no","mono","no","18","no","black","no","no","1080","legacy","18","31","/home/andy/svn/rmip/docs/openseslib/subject-3.csv","legacy","Kafkaesque Koffka","3.2.7","test","0","4","4","space","4","space","442","442","801","530","985","2","legacy","horizontal","1024","2","48000","-16","experiment","3","odd","legacy","78767","78764","636","1442","62755","62860","78870","78870","641","79312","NA","63862","63862","65425","64439","Feature Shift Prototypes","0","35026","51","no","prototype","no","1920","0","0"
"undefined","undefined","679.903846154","679.903846154","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","undefined","undefined","51","19","0","0","31","31","19","19","0","51","0","31","31","0","0","Wed 30 Oct 2019 11:28:06 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","8","08-120.png","no","mono","no","18","no","black","no","no","1080","legacy","19","31","/home/andy/svn/rmip/docs/openseslib/subject-3.csv","legacy","Kafkaesque Koffka","3.2.7","test","0","5","5","space","4","space","329","329","801","530","985","2","legacy","horizontal","1024","2","48000","-16","experiment","3","odd","legacy","79394","79391","636","1442","62755","62860","79496","79496","641","79825","NA","63862","63862","65425","64439","Feature Shift Prototypes","0","35355","52","no","unseen","no","1920","-12","0"
"undefined","undefined","674.169811321","674.169811321","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","undefined","undefined","52","20","0","0","31","31","20","20","0","52","0","31","31","0","0","Wed 30 Oct 2019 11:28:06 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","1","0100.png","no","mono","no","18","no","black","no","no","1080","legacy","20","31","/home/andy/svn/rmip/docs/openseslib/subject-3.csv","legacy","Kafkaesque Koffka","3.2.7","test","0","6","6","space","4","space","376","376","801","530","985","2","legacy","vertical","1024","2","48000","-16","experiment","3","odd","legacy","79898","79895","636","1442","62755","62860","80000","80000","641","80377","NA","63862","63862","65425","64439","Feature Shift Prototypes","0","35731","53","no","prototype","no","1920","0","0"
"undefined","undefined","672.444444444","672.444444444","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","undefined","undefined","53","21","0","0","31","31","21","21","0","53","0","31","31","0","0","Wed 30 Oct 2019 11:28:06 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","7","0708.png","no","mono","no","18","no","black","no","no","1080","legacy","21","31","/home/andy/svn/rmip/docs/openseslib/subject-3.csv","legacy","Kafkaesque Koffka","3.2.7","test","0","4","4","space","4","space","581","581","801","530","985","2","legacy","vertical","1024","2","48000","-16","experiment","3","odd","legacy","80461","80458","636","1442","62755","62860","80563","80563","641","81144","NA","63862","63862","65425","64439","Feature Shift Prototypes","0","36312","54","no","seen","no","1920","0","8"
"undefined","undefined","666.036363636","666.036363636","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","undefined","undefined","54","22","0","0","31","31","22","22","0","54","0","31","31","0","0","Wed 30 Oct 2019 11:28:06 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","2","02120.png","no","mono","no","18","no","black","no","no","1080","legacy","22","31","/home/andy/svn/rmip/docs/openseslib/subject-3.csv","legacy","Kafkaesque Koffka","3.2.7","test","0","3","3","space","4","space","320","320","801","530","985","2","legacy","horizontal","1024","2","48000","-16","experiment","3","odd","legacy","81224","81221","636","1442","62755","62860","81327","81328","641","81649","NA","63862","63862","65425","64439","Feature Shift Prototypes","0","36632","55","no","unseen","no","1920","12","0"
"undefined","undefined","664.232142857","664.232142857","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","undefined","undefined","55","23","0","0","31","31","23","23","0","55","0","31","31","0","0","Wed 30 Oct 2019 11:28:06 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","6","06120.png","no","mono","no","18","no","black","no","no","1080","legacy","23","31","/home/andy/svn/rmip/docs/openseslib/subject-3.csv","legacy","Kafkaesque Koffka","3.2.7","test","0","6","6","space","4","space","565","565","801","530","985","2","legacy","horizontal","1024","2","48000","-16","experiment","3","odd","legacy","81724","81722","636","1442","62755","62860","81827","81827","641","82392","NA","63862","63862","65425","64439","Feature Shift Prototypes","0","37197","56","no","unseen","no","1920","12","0"
