trial,run,cval,subj,value
3,-2,0.030999999999999996,248,5
4,1,0.045212500000000225,248,5
5,0,-0.10177159090909081,248,1
6,0,0.14525624999999992,248,2
7,-3,-0.07408749999999982,248,5
8,0,-0.05070000000000005,248,5
9,0,-0.05442500000000009,248,1
10,3,0.01622500000000003,248,1
11,-1,-0.036787500000000056,248,4
12,1,0.02358124999999999,248,2
13,0,-0.08566249999999996,248,5
14,-2,0.06095000000000009,248,1
15,0,0.02114375000000007,248,5
16,2,0.03883611111111102,248,5
17,0,-0.05401250000000025,248,2
18,-2,-0.05629374999999977,248,1
19,1,-0.08418125000000017,248,5
20,-1,-0.05539375000000025,248,4
21,1,-0.006343749999999759,248,5
22,-1,-0.06871925465838488,248,1
23,0,-0.03237499999999986,248,4
24,2,0.3836687500000001,248,5
25,-1,0.4656937499999999,248,1
26,1,-0.1578624999999998,248,4
27,0,-0.029381250000000105,248,4
28,0,0.019418750000000262,248,3
29,-3,0.2357562500000001,248,5
30,1,-0.05805624999999964,248,5
31,0,0.14110625,248,1
32,-2,0.08682499999999997,248,3
33,0,0.06648749999999988,248,5
34,2,-0.11193124999999989,248,1
35,-1,0.14266249999999994,248,3
36,0,-0.07663125000000016,248,5
37,0,0.08401874999999989,248,1
38,3,0.01415624999999976,248,4
39,-1,-0.06021249999999964,248,1
40,0,-0.03601875000000018,248,5
41,2,-0.1734499999999999,248,4
42,-1,0.34443522012578587,248,5
43,1,-0.011118750000000007,248,3
44,-1,-0.14779374999999992,248,1
45,1,-0.07607500000000007,248,2
46,0,-0.09573710691823899,248,1
1,0,-0.05310062111801232,246,3
2,0,0.03223125000000003,246,2
3,-2,0.2605999999999999,246,4
4,1,0.14699374999999998,246,5
5,0,0.07941250000000012,246,3
6,-2,0.03814465408805016,246,3
7,0,0.14684999999999987,246,4
8,0,0.07416249999999996,246,5
9,3,0.13638124999999993,246,3
10,-1,-0.02676249999999996,246,4
11,1,0.24603125000000003,246,1
12,-1,-0.13238125000000023,246,2
13,1,0.017293749999999834,246,5
14,-1,0.0407375000000002,246,3
15,0,0.23648364779874229,246,1
16,2,0.02867500000000013,246,1
17,0,-0.008387500000000065,246,2
18,0,-0.04850069444444456,246,1
19,-3,-0.04174034090909101,246,4
20,0,-0.022503144654088,246,4
21,0,0.04065000000000005,246,5
22,3,0.05793125000000014,246,3
23,-1,0.013712905452036028,246,3
24,0,0.5090375000000003,246,0
25,2,0.05166875000000002,246,5
26,0,0.02269374999999986,246,3
27,-2,0.16871875000000014,246,1
28,1,-0.044406249999999974,246,2
29,0,0.016924999999999916,246,3
30,0,0.08885625000000018,246,5
31,-3,-0.08607499999999993,246,5
32,0,0.03133124999999976,246,1
33,2,0.04856249999999988,246,5
34,-1,0.07283124999999976,246,2
35,1,0.18576249999999978,246,1
36,0,0.09158750000000015,246,5
37,-2,-0.10164166666666666,246,2
38,0,-0.10922499999999989,246,4
39,2,-0.16089236111111083,246,3
40,-1,-0.11126250000000011,246,5
41,1,0.1342750000000002,246,3
42,-1,-0.15120625000000032,246,1
43,1,-0.017512500000000174,246,4
44,-1,-0.054531249999999656,246,5
45,1,-5.937500000000152e-4,246,3
46,0,0.4750812499999999,246,1
1,0,0.39314078674948255,244,3
2,-1,0.12206250000000021,244,4
3,1,0.5293562499999999,244,4
4,-1,0.3020625000000004,244,1
5,0,0.6453812500000001,244,5
6,0,0.4976687499999996,244,1
7,3,0.08199375000000053,244,3
8,-1,0.6862874999999999,244,2
9,1,0.70340625,244,4
10,-1,-0.48025852272727315,244,2
11,1,0.6301062500000003,244,4
12,-1,0.37755625000000026,244,3
13,1,0.7331305555555552,244,5
14,-1,0.57636875,244,2
15,1,0.7928812499999991,244,5
16,-1,0.14731874999999914,244,1
17,1,-0.04660625000000013,244,5
18,-1,-0.02734374999999985,244,1
19,1,0.5875250000000005,244,5
20,0,0.39185208333333343,244,1
21,-2,0.6388437500000006,244,5
22,0,0.05902499999999929,244,2
23,2,0.39983749999999885,244,3
24,0,0.5203937499999993,244,3
25,-2,0.589099999999999,244,4
26,1,0.3648375000000008,244,3
27,0,0.49449375000000073,244,2
28,0,0.6934062500000001,244,4
29,-3,-0.023725157232704294,244,4
30,0,0.7518937500000005,244,3
31,0,0.43071250000000044,244,2
32,3,0.59513125,244,3
33,0,0.17860624999999938,244,2
34,0,0.28218749999999976,244,1
35,-3,0.5513250000000004,244,1
36,0,0.4856020833333329,244,4
37,2,0.1730375000000006,244,5
38,0,0.36746250000000025,244,2
39,-2,0.3970437499999999,244,1
40,0,0.5502937499999997,244,5
41,2,0.4162812500000007,244,5
42,0,0.15653125000000004,244,1
43,-2,0.2855312500000002,244,5
44,0,0.2282499999999998,244,4
45,2,0.8460874999999998,244,5
46,0,0.06561874999999934,244,1
1,0,0.41135000000000016,243,5
2,-1,0.46167358490566057,243,4
3,1,0.09506875000000006,243,2
4,-1,0.10122500000000008,243,3
5,1,0.22689999999999982,243,4
6,0,0.15075624999999965,243,2
7,-2,0.17195624999999998,243,4
8,0,0.0641187500000003,243,5
9,2,-0.1337632850241544,243,2
10,0,-0.016187499999999477,243,1
11,-2,0.00599374999999997,243,5
12,1,0.010675000000000578,243,5
13,-1,1.2665812499999998,243,4
14,1,0.9354625,243,2
15,0,0.3279312499999996,243,3
16,0,-0.10010625000000001,243,2
17,-3,-0.05771249999999976,243,4
18,0,0.6809250000000004,243,5
19,0,-0.07989375000000001,243,1
20,3,0.4450499999999996,243,2
21,0,-0.1637215277777774,243,1
22,-2,0.3206187500000005,243,1
23,0,-0.11416874999999946,243,4
24,0,-0.2587312499999993,243,3
25,3,-0.41384999999999933,243,2
26,-1,-0.20645625000000026,243,1
27,1,-0.1122500000000003,243,2
28,-1,0.01436874999999958,243,3
29,0,1.3635812500000002,243,5
30,2,-0.22104375000000004,243,4
31,0,-0.16778124999999985,243,1
32,-2,-0.07299374999999975,243,2
33,1,-0.10623750000000029,243,5
34,-1,-0.08813750000000048,243,4
35,1,-0.16692500000000077,243,1
36,-1,0.41492499999999966,243,3
37,0,0.6841400966183577,243,4
38,2,-0.1125374999999996,243,1
39,-1,-0.8609749999999997,243,1
40,1,0.9601354166666662,243,4
41,0,1.32178125,243,5
42,0,0.04278125000000018,243,1
43,-3,-0.08021875000000023,243,5
44,0,-0.13413749999999988,243,5
45,2,-0.08876249999999963,243,4
46,0,-0.1741374999999997,243,1
1,0,-0.07918750000000037,242,2
2,-1,0.14269182389937166,242,2
3,1,-0.01994375000000022,242,3
4,-1,0.2921562499999999,242,1
5,0,1.1052874999999995,242,5
6,2,-0.03508749999999976,242,1
7,0,0.12149375000000012,242,3
8,0,0.19149375000000013,242,3
9,-3,-0.19648125000000013,242,5
10,0,-0.38388124999999995,242,5
11,2,-0.14444999999999988,242,4
12,-1,-0.4176687500000003,242,3
13,1,0.6384062499999996,242,4
14,0,0.46060625,242,2
15,0,0.015700000000000002,242,3
16,-3,0.034146997929606626,242,5
17,1,0.3340125000000001,242,5
18,0,0.3744687500000001,242,2
19,-2,0.728747222222222,242,3
20,0,0.31340625000000005,242,5
21,0,0.24084374999999994,242,1
22,3,0.6539625000000003,242,1
23,0,-0.9434874999999999,242,2
24,-2,0.5006749999999996,242,3
25,0,1.3962923611111115,242,4
26,0,0.21921875000000016,242,2
27,3,0.35753750000000034,242,4
28,-1,0.5419192546583851,242,1
29,0,-0.19315625000000025,242,4
30,2,0.040731250000000344,242,2
31,-1,0.13731249999999987,242,3
32,1,0.41385852311939264,242,5
33,-1,0.1702375000000002,242,2
34,1,0.05319375000000002,242,5
35,-1,-0.033262499999999605,242,2
36,1,0.5803249999999998,242,5
37,-1,0.2231437499999999,242,3
38,0,0.6967000000000002,242,5
39,2,0.14286874999999974,242,4
40,0,1.3315514147688061,242,1
41,-2,0.8012625,242,2
42,1,1.1068937500000002,242,5
43,0,0.6453562499999999,242,3
44,-2,0.43395625000000065,242,4
45,1,0.6657812500000002,242,5
46,0,0.9300812500000003,242,3
1,0,0.09954244306418214,241,3
2,0,0.16026874999999982,241,4
3,0,0.19499374999999985,241,2
4,-3,0.14069999999999988,241,5
5,1,-0.011412500000000122,241,4
6,-1,-0.18344375000000024,241,1
7,1,0.008749999999999966,241,2
8,-1,-0.10123850931677025,241,1
9,1,0.0325062500000001,241,4
10,0,-0.04957500000000024,241,1
11,-2,-0.013639751552795214,241,5
12,0,-0.03073124999999994,241,4
13,2,-0.14183124999999985,241,1
14,-1,-0.09103124999999995,241,1
15,1,0.002549999999999786,241,3
16,-1,-0.07335624999999991,241,4
17,0,-0.04346250000000014,241,4
18,0,-0.13268616352201257,241,2
19,3,0.02314999999999978,241,2
20,-1,-0.0754374999999999,241,1
21,1,-0.01023750000000008,241,4
22,-1,-0.09881875000000015,241,4
23,0,-0.03268750000000016,241,1
24,0,0.21363125000000002,241,5
25,3,-0.15271875000000018,241,2
26,-1,-0.05153125000000022,241,1
27,0,-0.017003472222222284,241,4
28,2,-0.13259375000000018,241,5
29,0,-0.05621250000000008,241,1
30,-2,-0.02477639751552805,241,4
31,1,-0.020137499999999944,241,5
32,0,-0.09476875000000017,241,5
33,0,0.024675000000000204,241,2
34,-3,-0.010043750000000063,241,5
35,1,-0.017800000000000094,241,5
36,0,-0.14333750000000012,241,3
37,-2,-0.0020875000000000754,241,1
38,0,-0.03475625000000022,241,4
39,2,-0.07878749999999989,241,2
40,-1,-0.19682500000000028,241,1
41,0,0.014868750000000078,241,1
42,2,-0.0684125000000001,241,4
43,0,-0.13800000000000015,241,1
44,-2,-0.0014789510006903784,241,4
45,1,-0.0035062499999998276,241,5
46,0,-0.10667499999999999,241,4
1,0,0.31464374999999994,240,2
2,-1,0.17250503144654059,240,3
3,1,-0.04882500000000011,240,4
4,-1,0.08314375000000021,240,4
5,1,0.03666249999999987,240,4
6,0,0.20649748427672981,240,2
7,0,0.2669749999999999,240,5
8,-3,-0.00534374999999985,240,4
9,1,0.11894755003450674,240,4
10,-1,-0.0977062500000002,240,3
11,0,-0.026918750000000314,240,4
12,2,0.3192937500000003,240,5
13,0,-0.094312500000000285,240,2
14,-2,-0.009412499999999994,240,4
15,1,0.46343749999999995,240,2
16,-1,-0.027681250000000046,240,2
17,1,0.22589375000000048,240,3
18,-1,0.04779375000000015,240,5
19,0,0.30169999999999947,240,5
20,2,-0.13827500000000004,240,2
21,0,-0.04328750000000034,240,3
22,-2,0.0020187500000002634,240,4
23,0,-0.12700000000000009,240,5
24,2,0.14865000000000003,240,4
25,0,-0.09745479641131784,240,2
26,0,-0.042181249999999865,240,5
27,-3,-0.004737499999999955,240,4
28,0,-0.03970625000000015,240,2
29,0,-0.013443749999999949,240,4
30,3,0.03459374999999988,240,2
31,0,0.21094374999999976,240,4
32,-2,-0.3038187500000002,240,3
33,1,0.007774999999999754,240,5
34,-1,0.17929375000000014,240,2
35,0,0.27077672955974813,240,1
36,0,0.5416312500000003,240,4
37,3,-0.07241527777777804,240,4
38,0,-0.22271249999999992,240,1
39,-2,0.06903750000000031,240,3
40,1,-0.09891250000000013,240,4
41,-1,0.5744999999999999,240,4
42,1,-0.03599375000000034,240,3
43,-1,0.36602500000000004,240,4
44,0,-0.07084236111111122,240,5
45,2,0.1872625000000003,240,2
46,0,0.04611875,240,3
1,0,-0.010207638888889013,238,3
2,-1,-0.012374999999999959,238,2
3,1,0.01705624999999989,238,1
4,-1,-0.044045138888888696,238,1
5,0,-0.012162499999999968,238,4
6,0,-0.024599999999999754,238,1
7,3,-0.03744375000000016,238,2
8,-1,0.0021937499999999154,238,3
9,1,-0.02904374999999982,238,2
10,-1,-0.01447500000000001,238,4
11,1,-0.02066875000000006,238,4
12,0,-0.011175000000000072,238,2
13,0,0.001655624568668122,238,4
14,-3,-0.004006250000000049,238,4
15,0,-0.006661111111111227,238,4
16,2,-0.0031125000000000362,238,4
17,0,-0.013524999999999924,238,1
18,-2,-0.005975000000000098,238,4
19,1,-0.017001242236024783,238,5
20,0,-0.015568750000000115,238,4
21,0,0.012456249999999985,238,5
22,-3,-0.00948124999999998,238,4
23,1,-0.026612500000000015,238,5
24,-1,-0.033281249999999894,238,3
25,0,-2.12500000000021e-4,238,4
26,2,-0.05184999999999998,238,2
27,-1,-0.01769261363636371,238,1
28,0,-0.0028937500000000478,238,4
29,2,0.023087500000000104,238,4
30,0,-0.03982500000000011,238,5
31,-2,-0.009524999999999973,238,4
32,0,0.0036812499999998526,238,5
33,2,-0.08460624999999992,238,4
34,-1,-0.002271911663215826,238,4
35,0,-0.008043749999999999,238,5
36,0,0.013550000000000131,238,2
37,3,0.05305106970324369,238,2
38,0,-0.060412500000000105,238,5
39,-2,0.055006249999999667,238,3
40,1,-4.3194444444454304e-4,238,4
41,0,-0.02620625000000008,238,5
42,-2,-0.01374999999999992,238,5
43,1,0.0022125000000002394,238,4
44,-1,-0.027581250000000026,238,5
45,1,0.024700000000000086,238,3
46,0,-0.0666339622641508,238,2
1,0,0.9964999999999989,237,2
2,-1,0.20012499999999955,237,3
3,1,-0.5426250000000001,237,1
4,0,-0.31439375000000025,237,4
5,0,0.03569378881987525,237,5
6,-3,0.04062500000000048,237,3
7,1,0.22874375000000063,237,5
8,-1,-0.2439986197377514,237,3
9,0,0.43224999999999986,237,2
10,2,-0.2590793650793653,237,1
11,0,0.1056437499999994,237,2
12,0,0.10740993788819783,237,4
13,-3,0.5882999999999999,237,5
14,0,0.33821875000000035,237,5
15,0,-0.15773125000000107,237,4
16,3,0.09682500000000027,237,1
17,-1,0.12996875000000008,237,3
18,0,0.4334500000000007,237,1
19,2,0.14593819444444542,237,4
20,-1,-0.026725000000000464,237,2
21,1,-0.15879374999999973,237,5
22,-1,-0.02818125000000047,237,5
23,1,-0.19337500000000002,237,4
24,0,0.4534562500000005,237,2
25,-2,0.5561937500000007,237,3
26,0,0.4871250000000008,237,5
27,2,0.07920000000000045,237,4
28,0,-0.10247083333333329,237,1
29,-2,-0.015587499999999921,237,2
30,1,0.11716249999999925,237,5
31,-1,-0.41028333333333344,237,4
32,1,-0.01728124999999947,237,3
33,-1,0.2148500000000004,237,4
34,0,0.10116875000000017,237,1
35,0,0.050850000000000783,237,4
36,3,0.2635187500000005,237,2
37,-1,-0.008806249999999839,237,1
38,1,-0.18201250000000047,237,5
39,0,1.4521562500000003,237,4
40,-2,0.28319375000000063,237,3
41,0,0.4316875000000007,237,5
42,2,-0.032312499999999175,237,4
43,0,0.24030754716981206,237,1
44,-2,-0.13435000000000075,237,2
45,1,0.6909124999999996,237,5
46,0,0.02786250000000042,237,5
1,0,0.27354999999999985,235,4
2,-1,0.08395625000000015,235,3
3,1,-0.07644374999999969,235,5
4,-1,-0.24274999999999952,235,4
5,1,-0.11091249999999961,235,5
6,-1,-0.09095000000000013,235,3
7,0,-0.10606174957118392,235,5
8,2,-0.15084431818181798,235,0
9,-1,-0.12862499999999982,235,2
10,1,-0.09328750000000006,235,4
11,0,-0.10307500000000017,235,3
12,0,-0.0913,235,5
13,-3,-0.05543124999999998,235,5
14,1,-0.03761874999999993,235,3
15,-1,-0.060837500000000065,235,3
16,0,0.026426529445397366,235,4
17,0,0.026825000000000047,235,0
18,3,0.15514999999999995,235,3
19,-1,-0.10072386363636357,235,3
20,1,-0.11179374999999987,235,4
21,0,0.18721250000000028,235,3
22,-2,-0.09318749999999953,235,4
23,0,-0.06258749999999955,235,3
24,2,-0.11781250000000013,235,5
25,0,-0.12863750000000043,235,3
26,-2,-0.15365000000000006,235,4
27,1,0.019268749999999897,235,4
28,-1,-0.10709374999999992,235,3
29,1,-0.0017124999999999833,235,4
30,0,2.1851562499999995,235,3
31,-2,-0.05485625000000001,235,4
32,1,1.476409937888199,235,5
33,0,-0.12268750000000037,235,0
34,0,-0.0519562499999994,235,4
35,-3,0.8246625000000003,235,4
36,0,-0.08774375000000005,235,4
37,0,-0.11979374999999973,235,3
38,3,-0.07878125000000066,235,3
39,-1,-0.07203174603174599,235,3
40,0,-0.05921874999999972,235,4
41,2,-0.11639999999999967,235,3
42,0,-0.08609375000000008,235,3
43,-2,-0.03959375000000008,235,4
44,0,-0.04230625000000038,235,4
45,2,-0.10383124999999961,235,3
46,0,-0.2141249999999999,235,2
1,0,0.05454934437543138,233,3
2,-1,-0.06036874999999979,233,3
3,0,0.033281250000000234,233,4
4,2,-0.053381249999999714,233,2
5,-1,-0.05514999999999994,233,5
6,0,0.09196874999999989,233,3
7,0,-0.034306249999999705,233,4
8,3,0.20040624999999984,233,5
9,0,-0.07248125000000014,233,5
10,0,0.06858409090909104,233,3
11,-3,0.16247499999999981,233,4
12,0,0.00779999999999983,233,3
13,0,-0.17851249999999996,233,4
14,3,0.20219375000000028,233,5
15,0,0.21841875000000052,233,4
16,-2,-0.3441187499999994,233,3
17,1,-0.10182790165809005,233,2
18,-1,-0.10078749999999968,233,4
19,0,-0.05213749999999966,233,3
20,2,0.021993750000000277,233,4
21,0,-0.09069999999999978,233,5
22,0,-0.06488125000000033,233,4
23,-3,-0.05659375000000006,233,2
24,0,0.3261937500000002,233,3
25,2,-0.03168124999999964,233,4
26,-1,-0.04072499999999998,233,3
27,0,-0.14745624999999962,233,2
28,2,-0.02602500000000037,233,4
29,0,-0.08848125000000023,233,4
30,-2,-0.003762500000000052,233,2
31,1,-0.12178750000000013,233,4
32,-1,-0.10505486111111086,233,5
33,1,0.11001875000000007,233,4
34,0,0.09008125000000011,233,5
35,-2,0.18371875000000004,233,0
36,1,0.2741125000000001,233,2
37,0,0.3439187500000003,233,4
38,-2,-0.06048750000000047,233,3
39,1,0.3841937500000003,233,2
40,-1,-0.17578750000000024,233,4
41,1,-0.16720000000000027,233,3
42,-1,-0.17693602484472018,233,4
43,1,0.11878749999999999,233,3
44,-1,-0.04221874999999982,233,5
45,1,-0.017480681818181926,233,3
46,0,-0.030449999999999828,233,4
1,0,-0.16370625000000025,231,3
2,0,-0.07330754716981135,231,4
3,0,-0.044706249999999996,231,2
4,-3,0.01768125000000007,231,2
5,0,0.014701173222912313,231,2
6,0,0.15482499999999996,231,4
7,3,0.048468750000000026,231,4
8,-1,0.049900000000000014,231,4
9,0,-0.03353125000000005,231,2
10,2,0.06331875000000005,231,2
11,0,0.03217500000000004,231,3
12,-2,0.06326249999999985,231,2
13,1,-0.024162499999999983,231,1
14,0,0.2905307108350587,231,4
15,-2,-0.05784034090909118,231,2
16,0,0.02528750000000007,231,2
17,2,-0.13305624999999985,231,4
18,-1,-0.11796875000000023,231,4
19,0,-0.14781250000000024,231,3
20,0,0.08921875000000003,231,4
21,3,-0.031100000000000003,231,4
22,-1,-0.33828750000000013,231,3
23,0,-0.07129375000000009,231,2
24,2,0.35520869565217394,231,3
25,0,-0.02137499999999986,231,4
26,0,0.011612500000000086,231,2
27,-3,0.19560000000000008,231,3
28,0,-0.008349999999999937,231,3
29,2,0.02300624999999995,231,3
30,0,0.01680625000000021,231,4
31,-2,-0.023918750000000117,231,2
32,1,0.12789374999999994,231,2
33,0,-0.05391875000000013,231,4
34,-2,0.011987500000000042,231,2
35,1,0.03315624999999991,231,2
36,-1,-0.055756249999999924,231,4
37,1,0.02836875000000001,231,2
38,-1,0.0750973084886129,231,4
39,1,0.06305625000000006,231,3
40,-1,-0.005050000000000117,231,3
41,1,0.038430641821946276,231,3
42,-1,-0.025156249999999932,231,3
43,1,0.05967499999999997,231,3
44,-1,0.05709999999999995,231,4
45,1,0.04191194968553449,231,2
46,0,-0.07809375000000006,231,4
1,0,0.5491993055555553,229,3
2,0,-0.20701250000000004,229,3
3,0,0.04119375000000029,229,4
4,-3,-0.07788125000000001,229,3
5,1,-0.4536749999999993,229,4
6,-1,-0.08646875000000043,229,2
7,0,0.20905624999999942,229,2
8,0,-0.31338578329882694,229,3
9,3,0.017480113636363648,229,3
10,0,-0.3982374999999992,229,4
11,-2,0.0627000000000004,229,1
12,0,0.13778750000000023,229,1
13,0,-0.1336649514008001,229,3
14,3,0.4298937500000001,229,3
15,-1,0.02751875000000061,229,3
16,0,0.8245625000000004,229,2
17,2,0.06677294685990326,229,3
18,-1,0.4731875000000001,229,3
19,0,0.3890125,229,3
20,2,0.5458129744651489,229,3
21,0,-0.11797500000000012,229,3
22,-2,-0.08403124999999977,229,3
23,0,-0.040087499999999644,229,3
24,2,0.4583312499999997,229,3
25,-1,0.4841320754716981,229,4
26,1,0.339550000000001,229,4
27,0,-0.014068749999999897,229,4
28,0,0.3031687500000001,229,2
29,-3,-0.7834624999999996,229,2
30,0,-0.007881250000000506,229,2
31,2,-0.03450624999999936,229,3
32,0,0.4096187500000004,229,3
33,-2,0.2220937500000001,229,3
34,1,-0.0225062500000002,229,3
35,0,-0.14265,229,3
36,-2,0.19930000000000025,229,3
37,1,-0.13650624999999988,229,3
38,-1,-0.15148749999999978,229,3
39,1,0.01663125000000033,229,3
40,-1,-0.10509999999999992,229,1
41,1,-0.11493124999999979,229,3
42,-1,-0.7412124999999993,229,1
43,1,-0.29381250000000025,229,2
44,-1,0.058218749999999944,229,1
45,1,0.1091187500000004,229,3
46,0,-0.17166875000000062,229,1
1,0,0.26329861111111197,227,3
2,-1,0.5510625000000007,227,4
3,0,0.5881874999999992,227,4
4,0,-0.12624999999999972,227,4
5,3,0.03224204545454558,227,4
6,-1,0.13514999999999958,227,3
7,1,0.5323750000000005,227,5
8,-1,0.38906250000000075,227,4
9,1,0.23659006211180023,227,5
10,0,0.33369811320754844,227,5
11,-2,-0.16437500000000027,227,3
12,1,0.7548124999999989,227,3
13,0,0.29456250000000045,227,4
14,0,-0.2892500000000005,227,3
15,-3,0.8240000000000003,227,2
16,1,1.4556527777777775,227,3
17,0,0.24555974842767397,227,4
18,-2,0.4961249999999995,227,3
19,1,0.3443750000000005,227,2
20,0,0.28887500000000005,227,4
21,-2,0.4035738636363635,227,3
22,1,0.4197499999999999,227,2
23,-1,0.35262499999999936,227,3
24,0,0.8090625000000001,227,3
25,0,0.7029375000000003,227,4
26,3,0.41968750000000016,227,3
27,0,0.27662499999999995,227,4
28,-2,0.8139374999999999,227,3
29,0,1.2602499999999996,227,4
30,2,-0.06281250000000085,227,3
31,-1,0.5350625000000013,227,4
32,1,0.7843125,227,3
33,0,0.2816249999999994,227,4
34,0,1.170931677018633,227,3
35,-3,0.2180795454545463,227,2
36,0,0.9656250000000002,227,4
37,2,0.7165000000000009,227,3
38,-1,-0.46000000000000035,227,4
39,0,0.7868749999999998,227,3
40,2,0.5826875000000011,227,4
41,-1,0.2523125,227,5
42,0,-0.05587500000000055,227,3
43,2,0.17493750000000008,227,4
44,-1,0.8893749999999989,227,5
45,1,-0.06243749999999999,227,3
46,0,1.609562500000001,227,4
1,0,0.61379375,225,4
2,-1,-0.04778125000000006,225,4
3,0,0.2410455486542443,225,4
4,2,-0.1610687500000002,225,4
5,0,0.47073750000000014,225,4
6,0,0.0025258799171844586,225,3
7,-3,0.27614999999999973,225,4
8,0,-0.12110624999999994,225,2
9,2,-0.0655687500000001,225,5
10,0,-0.04431874999999987,225,4
11,0,-0.06445,225,4
12,-3,-0.19269375000000025,225,3
13,1,0.15439999999999995,225,3
14,0,-0.05721250000000009,225,5
15,-2,-0.05853124999999987,225,4
16,1,-0.13513125000000006,225,3
17,0,0.18398750000000016,225,3
18,-2,0.08407500000000005,225,4
19,1,-0.0759375000000001,225,4
20,0,-0.09723402777777777,225,3
21,-2,-0.037537499999999904,225,3
22,0,-0.029718750000000044,225,2
23,0,-0.17026249999999987,225,4
24,3,-0.048231250000000184,225,4
25,0,-0.0051875000000001364,225,4
26,-2,-0.047156250000000136,225,3
27,1,-0.032737500000000225,225,4
28,-1,-0.03889365351629492,225,3
29,0,0.045381249999999776,225,4
30,2,-0.09368749999999994,225,3
31,-1,0.501030874785592,225,2
32,0,-0.05759375000000012,225,3
33,0,-0.08260624999999991,225,4
34,3,-0.1288937499999998,225,3
35,-1,-0.05271041666666691,225,2
36,0,-0.05443749999999981,225,2
37,2,-0.022437499999999912,225,5
38,-1,-0.15581875000000012,225,4
39,1,0.01191856452726001,225,3
40,-1,-0.027999999999999903,225,4
41,1,-0.15860000000000002,225,3
42,-1,-0.023502083333333503,225,4
43,1,0.031449999999999846,225,4
44,-1,-0.043831250000000044,225,5
45,1,0.33673124999999987,225,3
46,0,-0.046525,225,4
1,0,-0.006118012422360181,223,5
2,-1,-0.00475471698113208,223,1
3,1,-0.0036437500000000033,223,5
4,-1,-0.003487500000000003,223,1
5,1,-0.0016812500000000015,223,1
6,-1,-0.0023375000000000574,223,1
7,0,-0.0025937499999999134,223,4
8,0,-4.7500000000000043e-4,223,1
9,3,-6.875000000000006e-5,223,1
10,0,0.0014687500000000013,223,1
11,-2,0.0013000000000000012,223,4
12,1,-6.062500000000006e-4,223,5
13,-1,0.003393750000000003,223,1
14,1,0.003293750000000003,223,5
15,-1,0.013725000000000034,223,1
16,1,0.015006250000000002,223,5
17,0,0.018643749999999983,223,1
18,0,-0.0034874999999999433,223,1
19,-3,0.01705088622069759,223,5
20,1,-0.021993749999999906,223,1
21,-1,0.01875625000000006,223,1
22,1,-0.04208125000000009,223,5
23,-1,0.26503125000000016,223,5
24,0,-0.022881249999999968,223,1
25,2,-0.014693750000000009,223,1
26,-1,-0.031550000000000085,223,5
27,1,-0.00898124999999994,223,1
28,0,-0.012618750000000113,223,5
29,-2,-0.015693749999999923,223,1
30,0,0.010437499999999999,223,1
31,0,0.009753409090909106,223,5
32,3,-0.005093749999999962,223,1
33,0,-0.02245625000000011,223,5
34,-2,-0.021599999999999963,223,1
35,0,-0.015281250000000059,223,0
36,2,0.007718750000000001,223,1
37,0,-0.030314465408805044,223,0
38,-2,0.028818749999999796,223,1
39,0,-0.025718750000000002,223,0
40,2,0.048112499999999954,223,1
41,0,0.05688749999999981,223,5
42,0,0.12551874999999985,223,1
43,-3,0.02873360938578337,223,4
44,0,0.04634090909090906,223,1
45,2,-0.016287499999999795,223,1
46,0,0.02831874999999989,223,1
1,0,1.3110687500000002,221,3
2,-1,0.10237621497998861,221,2
3,0,-0.09807500000000004,221,4
4,2,0.26230000000000003,221,2
5,-1,0.1529500000000001,221,1
6,0,-0.07184610075914435,221,4
7,2,-0.06304375000000008,221,1
8,0,0.09258125000000011,221,1
9,-2,0.06750000000000007,221,5
10,1,-0.06747500000000003,221,4
11,-1,-0.04976874999999978,221,4
12,1,-0.04221249999999989,221,4
13,-1,-0.04015624999999989,221,4
14,0,-0.006099999999999982,221,3
15,2,-0.08348750000000005,221,1
16,0,-0.07346875000000014,221,1
17,-2,-0.0369375,221,4
18,0,-0.02589374999999992,221,5
19,2,-0.029844482561463707,221,1
20,-1,-0.04806250000000014,221,2
21,1,-0.03333125000000005,221,1
22,-1,-0.05067500000000009,221,1
23,1,-0.03751249999999999,221,4
24,0,0.186225,221,4
25,0,-0.04060000000000011,221,3
26,-3,-0.028693749999999862,221,4
27,1,-0.016156249999999973,221,5
28,0,0.03748124999999997,221,4
29,-2,-0.044193750000000066,221,2
30,1,-0.012218749999999938,221,1
31,0,-0.022960662525879916,221,1
32,-2,-0.006718749999999991,221,4
33,0,0.01585000000000001,221,5
34,0,-0.02738125000000009,221,1
35,3,-0.015743749999999893,221,1
36,-1,-0.020056250000000032,221,1
37,1,-0.008768750000000002,221,1
38,0,-0.048662500000000004,221,4
39,0,-0.041703726708074595,221,3
40,-3,-0.02223750000000007,221,4
41,1,0.004287500000000113,221,4
42,-1,-0.018424999999999907,221,4
43,0,-0.016131249999999972,221,2
44,0,-0.00195624999999992,221,1
45,3,0.8097624999999998,221,1
46,0,0.13858749999999997,221,3
1,0,2.482075,219,3
2,0,-0.06941874999999995,219,2
3,0,0.33510625000000044,219,4
4,-3,0.6652434782608695,219,3
5,1,1.298218750000001,219,3
6,0,-0.06607500000000022,219,2
7,0,0.5274812500000005,219,4
